name,loc,sql_size,sql_length,sql_hardness,tables,total_cols,unique_cols,total_rows,total_cells,total_bytes,input_cols,unique_input_cols,input_rows,input_cells,input_bytes,output_cols,output_rows,output_cells,output_bytes
spider/icfp_1/0002,,6,25,easy,1,4,3,9,25,284,3,3,8,24,267,1,1,1,17
spider/icfp_1/0003,,6,27,easy,1,3,2,8,15,435,2,2,7,14,418,1,1,1,17
spider/icfp_1/0004,,45,179,hard,3,10,7,35,110,1006,9,7,34,109,946,1,1,1,60
spider/icfp_1/0005,,45,176,hard,3,10,7,35,110,1017,9,7,34,109,946,1,1,1,71
spider/icfp_1/0006,,44,178,hard,3,10,7,35,110,963,9,7,34,109,946,1,1,1,17
spider/icfp_1/0007,,45,183,hard,3,11,8,36,120,813,10,8,35,119,795,1,1,1,18
spider/icfp_1/0008,,45,183,hard,3,11,8,36,120,824,10,8,35,119,795,1,1,1,29
spider/icfp_1/0009,,41,196,hard,3,12,8,38,125,864,10,8,35,119,795,2,3,6,69
spider/icfp_1/0010,,41,182,hard,3,12,8,36,121,832,10,8,35,119,795,2,1,2,37
spider/icfp_1/0011,,37,161,hard,3,10,7,37,112,982,9,7,34,109,946,1,3,3,36
spider/icfp_1/0013,,37,169,hard,3,10,7,30,95,1027,9,7,29,94,944,1,1,1,83
spider/icfp_1/0014,,37,157,hard,3,10,7,30,95,1027,9,7,29,94,944,1,1,1,83
spider/icfp_1/0015,,39,175,hard,3,10,7,30,95,977,9,7,29,94,944,1,1,1,33
spider/icfp_1/0016,,39,184,hard,3,10,7,30,95,977,9,7,29,94,944,1,1,1,33
spider/icfp_1/0017,,45,177,hard,3,10,7,35,110,1017,9,7,34,109,946,1,1,1,71
spider/icfp_1/0018,,45,182,hard,3,10,7,35,110,974,9,7,34,109,946,1,1,1,28
spider/icfp_1/0019,,63,240,extra,4,13,9,43,134,1284,12,9,42,133,1213,1,1,1,71
spider/icfp_1/0020,,63,242,extra,4,13,9,43,134,1286,12,9,42,133,1213,1,1,1,73
spider/icfp_1/0021,,41,194,extra,3,10,7,35,110,964,9,7,34,109,946,1,1,1,18
spider/icfp_1/0022,,38,176,extra,3,10,7,30,95,962,9,7,29,94,944,1,1,1,18
spider/icfp_1/0023,,38,170,extra,3,10,7,30,95,976,9,7,29,94,944,1,1,1,32
spider/icfp_1/0024,,12,48,medium,1,3,2,8,15,491,2,2,7,14,418,1,1,1,73
spider/icfp_1/0025,,12,54,medium,1,3,2,8,15,491,2,2,7,14,418,1,1,1,73
spider/icfp_1/0026,,37,161,extra,3,10,7,36,111,970,9,7,34,109,946,1,2,2,24
spider/icfp_1/0027,,37,158,extra,3,10,7,36,111,973,9,7,34,109,946,1,2,2,27
spider/icfp_1/0028,,32,152,extra,2,7,5,22,71,705,6,5,21,70,677,1,1,1,28
spider/icfp_1/0029,,12,46,easy,1,4,3,14,40,291,3,3,13,39,269,1,1,1,22
spider/icfp_1/0030,,12,46,easy,1,4,3,14,40,287,3,3,13,39,269,1,1,1,18
spider/icfp_1/0031,,9,40,easy,1,4,3,26,52,389,3,3,13,39,269,1,13,13,120
spider/icfp_1/0032,,9,40,easy,1,4,3,26,52,382,3,3,13,39,269,1,13,13,113
spider/icfp_1/0033,,12,54,medium,1,5,3,26,65,488,3,3,13,39,269,2,13,26,219
spider/inn_1/0001,,25,87,medium,1,8,7,11,71,613,7,7,10,70,575,1,1,1,38
spider/inn_1/0002,,22,87,medium,1,9,7,14,78,699,7,7,10,70,575,2,4,8,124
spider/inn_1/0003,,27,131,extra,2,17,16,611,5471,34122,16,16,610,5470,34086,1,1,1,36
spider/inn_1/0004,,19,80,medium,1,10,9,602,5402,33527,9,9,600,5400,33511,1,2,2,16
spider/inn_1/0005,,19,84,medium,1,10,9,601,5401,33528,9,9,600,5400,33511,1,1,1,17
spider/inn_1/0006,,40,185,extra,2,20,16,611,5474,34181,16,16,610,5470,34086,4,1,4,95
spider/inn_1/0009,,14,51,easy,1,8,7,11,71,593,7,7,10,70,575,1,1,1,18
spider/inn_1/0010,,18,83,medium,1,9,7,14,78,728,7,7,10,70,575,2,4,8,153
spider/inn_1/0011,,14,76,medium,1,9,7,11,72,627,7,7,10,70,575,2,1,2,52
spider/inn_1/0012,,12,64,easy,1,8,7,11,71,594,7,7,10,70,575,1,1,1,19
spider/inn_1/0013,,13,66,medium,1,9,7,13,76,648,7,7,10,70,575,2,3,6,73
spider/inn_1/0014,,14,59,easy,1,8,7,11,71,602,7,7,10,70,575,1,1,1,27
spider/inn_1/0015,,30,135,extra,2,17,16,611,5471,34105,16,16,610,5470,34086,1,1,1,19
spider/inn_1/0018,,6,27,easy,1,8,7,11,71,593,7,7,10,70,575,1,1,1,18
spider/inn_1/0019,,12,50,easy,1,8,7,11,71,592,7,7,10,70,575,1,1,1,17
spider/inn_1/0020,,11,60,medium,1,9,7,13,76,628,7,7,10,70,575,2,3,6,53
spider/inn_1/0021,,11,62,medium,1,8,7,11,71,609,7,7,10,70,575,1,1,1,34
spider/inn_1/0022,,14,74,medium,1,9,7,11,72,624,7,7,10,70,575,2,1,2,49
spider/inn_1/0023,,15,71,medium,1,9,7,14,78,706,7,7,10,70,575,2,4,8,131
spider/inn_1/0024,,17,79,medium,1,9,7,12,74,624,7,7,10,70,575,2,2,4,49
spider/inn_1/0025,,18,85,medium,1,10,7,13,79,683,7,7,10,70,575,3,3,9,108
spider/inn_1/0026,,9,46,easy,1,8,7,20,80,810,7,7,10,70,575,1,10,10,235
spider/inn_1/0027,,17,78,medium,1,9,7,13,76,634,7,7,10,70,575,2,3,6,59
spider/inn_1/0028,,19,73,medium,1,8,7,18,78,765,7,7,10,70,575,1,8,8,190
spider/inn_1/0029,,8,42,easy,1,8,7,11,71,607,7,7,10,70,575,1,1,1,32
spider/inn_1/0030,,14,74,medium,1,9,7,13,76,674,7,7,10,70,575,2,3,6,99
spider/inn_1/0031,,18,89,hard,1,8,7,14,74,672,7,7,10,70,575,1,4,4,97
spider/inn_1/0032,,15,96,extra,2,17,16,611,5471,34103,16,16,610,5470,34086,1,1,1,17
spider/inn_1/0033,,29,132,medium,2,19,16,620,5500,34413,16,16,610,5470,34086,3,10,30,327
spider/inn_1/0034,,28,120,medium,2,17,16,614,5474,34190,16,16,610,5470,34086,1,4,4,104
spider/inn_1/0035,,14,62,easy,1,8,7,14,74,683,7,7,10,70,575,1,4,4,108
spider/inn_1/0036,,25,111,hard,2,17,16,617,5477,34252,16,16,610,5470,34086,1,7,7,166
spider/insurance_and_eClaims/0001,,9,64,easy,1,3,2,30,45,688,2,2,15,30,382,1,15,15,306
spider/insurance_and_eClaims/0002,,25,142,medium,2,8,6,31,106,1387,7,6,30,105,1354,1,1,1,33
spider/insurance_and_eClaims/0003,,13,94,hard,1,6,5,16,76,1005,5,5,15,75,972,1,1,1,33
spider/insurance_and_eClaims/0004,,14,83,easy,1,6,5,18,78,1027,5,5,15,75,972,1,3,3,55
spider/insurance_and_eClaims/0005,,13,67,medium,1,10,8,16,122,1577,8,8,15,120,1505,2,1,2,72
spider/insurance_and_eClaims/0006,,37,235,extra,2,13,12,30,177,1884,12,12,29,176,1835,1,1,1,49
spider/insurance_and_eClaims/0007,,43,241,extra,3,16,13,46,226,2901,15,13,45,225,2859,1,1,1,42
spider/insurance_and_eClaims/0008,,43,235,extra,3,16,13,46,226,2900,15,13,45,225,2859,1,1,1,41
spider/insurance_and_eClaims/0009,,25,148,hard,2,8,6,35,110,1473,7,6,30,105,1354,1,5,5,119
spider/insurance_and_eClaims/0010,,6,45,easy,1,5,4,3,9,164,4,4,2,8,147,1,1,1,17
spider/insurance_and_eClaims/0011,,27,191,extra,2,10,8,18,84,635,9,8,17,83,606,1,1,1,29
spider/insurance_and_eClaims/0012,,12,76,medium,1,3,2,16,31,420,2,2,15,30,382,1,1,1,38
spider/insurance_and_eClaims/0013,,26,148,medium,2,8,6,33,108,1425,7,6,30,105,1354,1,3,3,71
spider/insurance_and_eClaims/0014,,34,185,hard,2,8,6,33,108,1425,7,6,30,105,1354,1,3,3,71
spider/insurance_and_eClaims/0015,,12,76,hard,2,5,4,60,90,1022,4,4,30,60,595,1,30,30,427
spider/insurance_and_eClaims/0016,,11,80,medium,1,7,5,19,83,1056,5,5,15,75,972,2,4,8,84
spider/insurance_and_eClaims/0017,,27,162,extra,2,8,6,31,106,1392,7,6,30,105,1354,1,1,1,38
spider/insurance_and_eClaims/0018,,12,94,easy,1,5,4,3,9,195,4,4,2,8,147,1,1,1,48
spider/insurance_and_eClaims/0019,,8,64,easy,1,6,5,16,76,502,5,5,15,75,459,1,1,1,43
spider/insurance_and_eClaims/0020,,32,172,extra,2,8,6,31,106,1392,7,6,30,105,1354,1,1,1,38
spider/insurance_fnol/0001,,6,45,easy,1,4,3,30,60,944,3,3,15,45,653,1,15,15,291
spider/insurance_fnol/0002,,12,87,easy,1,4,3,19,49,743,3,3,15,45,653,1,4,4,90
spider/insurance_fnol/0003,,13,104,hard,1,4,3,16,46,695,3,3,15,45,653,1,1,1,42
spider/insurance_fnol/0004,,23,201,hard,1,4,3,20,50,760,3,3,15,45,653,1,5,5,107
spider/insurance_fnol/0005,,14,93,easy,1,4,3,17,47,715,3,3,15,45,653,1,2,2,62
spider/insurance_fnol/0006,,13,77,medium,1,6,4,11,42,451,4,4,10,40,357,2,1,2,94
spider/insurance_fnol/0007,,28,156,medium,2,7,5,12,37,327,6,5,11,36,285,1,1,1,42
spider/insurance_fnol/0008,,30,163,extra,2,8,5,21,71,653,7,5,20,70,616,1,1,1,37
spider/insurance_fnol/0009,,25,141,medium,2,7,5,30,87,880,6,5,29,86,863,1,1,1,17
spider/insurance_fnol/0010,,27,166,extra,2,7,5,30,87,892,6,5,29,86,863,1,1,1,29
spider/insurance_fnol/0011,,37,222,hard,3,10,7,45,132,1558,9,7,44,131,1516,1,1,1,42
spider/insurance_fnol/0012,,62,405,extra,3,10,7,46,133,1578,9,7,44,131,1516,1,2,2,62
spider/insurance_fnol/0013,,9,55,easy,1,3,2,8,12,209,2,2,4,8,116,1,4,4,93
spider/insurance_fnol/0014,,6,29,easy,1,3,2,5,9,133,2,2,4,8,116,1,1,1,17
spider/insurance_fnol/0015,,25,160,hard,2,7,5,32,68,722,6,5,22,58,525,1,10,10,197
spider/insurance_fnol/0016,,45,253,extra,3,9,6,28,68,693,8,6,26,66,641,1,2,2,52
spider/insurance_fnol/0018,,12,68,medium,1,3,2,16,31,378,2,2,15,30,356,1,1,1,22
spider/insurance_fnol/0019,,13,77,medium,1,6,4,11,42,431,4,4,10,40,357,2,1,2,74
spider/insurance_fnol/0020,,12,80,medium,1,4,2,30,60,712,2,2,15,30,356,2,15,30,356
spider/insurance_fnol/0021,,30,168,hard,2,8,5,31,90,952,6,5,29,86,863,2,2,4,89
spider/insurance_policies/0001,,68,354,extra,2,15,8,32,199,1650,13,8,30,195,1579,2,2,4,71
spider/insurance_policies/0002,,66,370,extra,3,15,11,46,197,1785,13,11,45,195,1729,2,1,2,56
spider/insurance_policies/0003,,15,120,medium,1,8,5,30,120,1169,5,5,15,75,661,3,15,45,508
spider/insurance_policies/0004,,14,93,medium,1,8,6,16,92,798,6,6,15,90,747,2,1,2,51
spider/insurance_policies/0005,,14,92,medium,1,8,6,16,92,797,6,6,15,90,747,2,1,2,50
spider/insurance_policies/0006,,21,134,extra,1,8,6,21,102,939,6,6,15,90,747,2,6,12,192
spider/insurance_policies/0007,,18,108,hard,1,7,6,22,97,857,6,6,15,90,747,1,7,7,110
spider/insurance_policies/0008,,25,126,medium,2,15,8,39,213,1669,13,8,30,195,1579,2,9,18,90
spider/insurance_policies/0009,,34,184,extra,2,16,8,31,198,1649,13,8,30,195,1579,3,1,3,70
spider/insurance_policies/0010,,31,170,extra,2,15,8,31,197,1613,13,8,30,195,1579,2,1,2,34
spider/insurance_policies/0011,,11,71,medium,1,7,6,16,91,785,6,6,15,90,747,1,1,1,38
spider/insurance_policies/0012,,8,43,easy,1,8,7,16,106,864,7,7,15,105,832,1,1,1,32
spider/insurance_policies/0013,,32,178,medium,2,9,6,34,113,1101,7,6,30,105,982,2,4,8,119
spider/insurance_policies/0014,,9,66,medium,1,9,7,30,135,1231,7,7,15,105,832,2,15,30,399
spider/insurance_policies/0015,,13,100,hard,1,6,5,16,76,698,5,5,15,75,661,1,1,1,37
spider/insurance_policies/0016,,13,99,hard,1,6,5,16,76,704,5,5,15,75,661,1,1,1,43
spider/insurance_policies/0017,,8,40,easy,1,6,5,16,76,695,5,5,15,75,661,1,1,1,34
spider/insurance_policies/0018,,6,47,easy,1,3,2,30,45,664,2,2,15,30,358,1,15,15,306
spider/insurance_policies/0019,,13,103,hard,1,6,5,16,76,654,5,5,15,75,624,1,1,1,30
spider/insurance_policies/0020,,6,32,easy,1,8,7,16,106,850,7,7,15,105,832,1,1,1,18
spider/insurance_policies/0021,,18,115,medium,1,8,5,19,87,813,5,5,15,75,661,3,4,12,152
spider/insurance_policies/0022,,25,157,hard,2,8,6,34,109,1086,7,6,30,105,982,1,4,4,104
spider/insurance_policies/0023,,36,186,medium,2,16,8,35,210,1781,13,8,30,195,1579,3,5,15,202
spider/insurance_policies/0024,,8,38,easy,1,7,6,16,91,780,6,6,15,90,747,1,1,1,33
spider/journal_committee/0001,,6,27,easy,1,4,3,10,28,267,3,3,9,27,250,1,1,1,17
spider/journal_committee/0002,,9,40,easy,1,4,3,18,36,414,3,3,9,27,250,1,9,9,164
spider/journal_committee/0003,,9,35,medium,1,5,3,18,45,468,3,3,9,27,250,2,9,18,218
spider/journal_committee/0004,,12,38,easy,1,4,3,14,32,347,3,3,9,27,250,1,5,5,97
spider/journal_committee/0005,,19,52,medium,1,4,3,11,29,299,3,3,9,27,250,1,2,2,49
spider/journal_committee/0006,,11,48,medium,1,4,3,10,28,274,3,3,9,27,250,1,1,1,24
spider/journal_committee/0007,,11,52,medium,1,5,3,18,45,345,3,3,9,27,250,2,9,18,95
spider/journal_committee/0008,,13,66,hard,1,4,3,10,28,266,3,3,9,27,250,1,1,1,16
spider/journal_committee/0009,,6,34,easy,1,5,4,32,80,1145,4,4,16,64,804,1,16,16,341
spider/journal_committee/0010,,34,161,medium,3,12,8,39,126,1471,10,8,32,112,1183,2,7,14,288
spider/journal_committee/0011,,42,198,hard,3,13,8,39,133,1515,10,8,32,112,1183,3,7,21,332
spider/journal_committee/0012,,37,166,hard,3,11,8,37,117,1288,10,8,32,112,1183,1,5,5,105
spider/journal_committee/0013,,29,152,medium,2,9,5,22,66,547,6,5,16,48,379,3,6,18,168
spider/journal_committee/0014,,28,130,medium,2,7,5,17,49,409,6,5,16,48,379,1,1,1,30
spider/journal_committee/0015,,15,97,hard,2,7,5,19,51,436,6,5,16,48,379,1,3,3,57
spider/journal_committee/0016,,39,190,extra,2,10,6,32,112,1366,7,6,23,85,933,3,9,27,433
spider/journal_committee/0017,,28,130,medium,2,8,6,24,86,962,7,6,23,85,933,1,1,1,29
spider/loan_1/0001,,6,25,easy,1,6,5,5,21,223,5,5,4,20,206,1,1,1,17
spider/loan_1/0002,,8,37,easy,1,6,5,5,21,238,5,5,4,20,206,1,1,1,32
spider/loan_1/0003,,14,66,easy,1,6,5,5,21,237,5,5,4,20,206,1,1,1,31
spider/loan_1/0004,,14,58,easy,1,6,5,5,21,240,5,5,4,20,206,1,1,1,34
spider/loan_1/0005,,8,37,easy,1,6,5,5,21,240,5,5,4,20,206,1,1,1,34
spider/loan_1/0006,,15,63,medium,1,7,5,5,22,250,5,5,4,20,206,2,1,2,44
spider/loan_1/0007,,12,47,easy,1,6,5,6,22,240,5,5,4,20,206,1,2,2,34
spider/loan_1/0008,,9,47,easy,1,9,8,6,27,248,8,8,3,24,215,1,3,3,33
spider/loan_1/0009,,28,128,hard,2,14,11,8,41,366,13,11,6,39,339,1,2,2,27
spider/loan_1/0010,,18,86,medium,1,11,8,4,27,277,8,8,3,24,215,3,1,3,62
spider/loan_1/0011,,8,37,easy,1,6,5,5,21,235,5,5,4,20,206,1,1,1,29
spider/loan_1/0012,,8,38,easy,1,6,5,5,21,236,5,5,4,20,206,1,1,1,30
spider/loan_1/0013,,8,45,easy,1,9,8,4,25,248,8,8,3,24,215,1,1,1,33
spider/loan_1/0014,,15,73,medium,1,10,8,5,28,264,8,8,3,24,215,2,2,4,49
spider/loan_1/0015,,21,75,medium,1,9,8,4,25,239,8,8,3,24,215,1,1,1,24
spider/loan_1/0017,,18,94,hard,1,9,8,4,25,236,8,8,3,24,215,1,1,1,21
spider/loan_1/0018,,32,153,hard,2,14,11,8,41,366,13,11,6,39,339,1,2,2,27
spider/loan_1/0019,,50,236,extra,2,14,11,7,40,360,13,11,6,39,339,1,1,1,21
spider/loan_1/0020,,18,101,hard,1,9,8,5,26,242,8,8,3,24,215,1,2,2,27
spider/loan_1/0021,,11,60,medium,1,6,5,5,21,227,5,5,4,20,206,1,1,1,21
spider/loan_1/0022,,11,60,medium,1,9,8,4,25,236,8,8,3,24,215,1,1,1,21
spider/loan_1/0023,,17,98,medium,1,11,8,4,27,275,8,8,3,24,215,3,1,3,60
spider/loan_1/0024,,30,141,extra,2,14,11,7,40,360,13,11,6,39,339,1,1,1,21
spider/loan_1/0025,,15,80,hard,1,6,5,5,21,227,5,5,4,20,206,1,1,1,21
spider/loan_1/0026,,19,92,medium,1,10,8,5,28,279,8,8,3,24,215,2,2,4,64
spider/loan_1/0027,,19,87,medium,1,10,8,4,26,260,8,8,3,24,215,2,1,2,45
spider/loan_1/0028,,27,116,medium,2,12,9,10,41,405,10,9,7,35,330,2,3,6,75
spider/loan_1/0029,,28,124,medium,2,14,11,7,40,360,13,11,6,39,339,1,1,1,21
spider/loan_1/0030,,35,153,medium,2,15,11,7,41,380,13,11,6,39,339,2,1,2,41
spider/loan_1/0031,,30,133,extra,2,11,9,8,36,351,10,9,7,35,330,1,1,1,21
spider/loan_1/0032,,48,208,extra,3,19,14,11,60,566,18,14,10,59,545,1,1,1,21
spider/loan_1/0033,,19,87,easy,2,11,9,10,38,374,10,9,7,35,330,1,3,3,44
spider/loan_1/0034,,23,124,medium,2,15,11,8,43,390,13,11,6,39,339,2,2,4,51
spider/loan_1/0035,,25,102,medium,2,14,11,7,40,360,13,11,6,39,339,1,1,1,21
spider/loan_1/0036,,30,126,medium,2,12,9,8,37,374,10,9,7,35,330,2,1,2,44
spider/loan_1/0037,,37,153,hard,3,19,14,12,61,579,18,14,10,59,545,1,2,2,34
spider/loan_1/0038,,28,112,medium,2,11,9,8,36,356,10,9,7,35,330,1,1,1,26
spider/loan_1/0039,,16,91,hard,2,14,11,7,40,370,13,11,6,39,339,1,1,1,31
spider/loan_1/0040,,17,95,extra,2,14,11,7,40,369,13,11,6,39,339,1,1,1,30
spider/local_govt_and_lot/0001,,25,140,medium,2,11,7,41,157,1844,9,7,30,135,1737,2,11,22,107
spider/local_govt_and_lot/0002,,26,181,medium,2,8,6,22,73,705,7,6,18,69,641,1,4,4,64
spider/local_govt_and_lot/0003,,32,196,hard,2,15,8,37,185,2403,12,8,26,152,2111,3,11,33,292
spider/local_govt_and_lot/0004,,34,201,extra,2,14,10,27,140,1587,11,10,26,137,1520,3,1,3,67
spider/local_govt_and_lot/0005,,27,166,medium,2,11,7,33,129,1392,8,7,18,84,775,3,15,45,617
spider/local_govt_and_lot/0006,,32,177,medium,2,10,7,29,110,1006,8,7,28,108,946,2,1,2,60
spider/local_govt_and_lot/0007,,27,157,medium,2,11,7,41,147,1535,8,7,28,108,946,3,13,39,589
spider/local_govt_and_lot/0008,,34,219,medium,2,14,8,34,172,1390,12,8,26,156,1280,2,8,16,110
spider/local_govt_and_lot/0009,,38,233,hard,2,10,7,41,145,1387,8,7,33,129,1245,2,8,16,142
spider/local_govt_and_lot/0010,,28,164,medium,2,9,7,31,121,1301,8,7,30,120,1260,1,1,1,41
spider/local_govt_and_lot/0011,,8,71,easy,1,4,3,19,55,682,3,3,18,54,637,1,1,1,45
spider/local_govt_and_lot/0012,,12,97,hard,1,4,3,4,10,192,3,3,3,9,167,1,1,1,25
spider/local_govt_and_lot/0013,,8,40,easy,1,6,5,16,76,1115,5,5,15,75,1065,1,1,1,50
spider/local_govt_and_lot/0014,,12,69,medium,1,6,5,17,77,1126,5,5,15,75,1065,1,2,2,61
spider/local_govt_and_lot/0015,,12,87,medium,1,9,6,26,117,1033,6,6,13,78,595,3,13,39,438
spider/local_govt_and_lot/0016,,15,106,extra,2,9,7,29,109,963,8,7,28,108,946,1,1,1,17
spider/local_govt_and_lot/0017,,6,44,easy,1,6,5,18,78,1152,5,5,15,75,1065,1,3,3,87
spider/local_govt_in_alabama/0001,,26,134,medium,2,6,4,24,58,382,5,4,19,53,327,1,5,5,55
spider/local_govt_in_alabama/0002,,32,165,medium,2,7,4,38,91,466,5,4,33,81,384,2,5,10,82
spider/local_govt_in_alabama/0003,,29,200,medium,2,8,4,43,111,917,5,4,33,81,686,3,10,30,231
spider/local_govt_in_alabama/0004,,12,97,medium,1,6,3,30,90,1060,3,3,15,45,530,3,15,45,530
spider/local_govt_in_alabama/0005,,12,75,easy,1,4,3,16,46,547,3,3,15,45,530,1,1,1,17
spider/local_govt_in_alabama/0006,,9,65,easy,1,3,2,8,12,175,2,2,4,8,99,1,4,4,76
spider/local_govt_in_alabama/0007,,9,51,medium,1,5,3,30,75,400,3,3,15,45,228,2,15,30,172
spider/local_govt_in_alabama/0008,,25,156,hard,2,6,4,34,82,703,5,4,33,81,686,1,1,1,17
spider/local_govt_in_alabama/0009,,13,108,hard,1,4,3,16,46,570,3,3,15,45,530,1,1,1,40
spider/local_govt_in_alabama/0010,,53,301,extra,4,12,7,53,136,1066,10,7,52,134,1013,2,1,2,53
spider/local_govt_in_alabama/0011,,13,92,hard,1,3,2,19,37,174,2,2,18,36,156,1,1,1,18
spider/local_govt_in_alabama/0012,,31,196,hard,3,9,6,62,140,982,8,6,48,126,914,1,14,14,68
spider/local_govt_in_alabama/0013,,52,280,extra,2,6,4,22,56,390,5,4,19,53,327,1,3,3,63
spider/local_govt_in_alabama/0014,,15,104,extra,2,6,4,34,82,401,5,4,33,81,384,1,1,1,17
spider/local_govt_in_alabama/0015,,8,65,easy,1,3,2,19,37,196,2,2,18,36,156,1,1,1,40
spider/local_govt_mdm/0001,,26,171,medium,2,6,4,36,87,759,5,4,30,81,591,1,6,6,168
spider/local_govt_mdm/0002,,32,206,medium,2,7,4,33,87,523,5,4,27,75,424,2,6,12,99
spider/local_govt_mdm/0003,,29,205,medium,2,8,4,27,78,485,5,4,24,69,403,3,3,9,82
spider/local_govt_mdm/0005,,27,186,medium,2,8,4,25,73,487,5,4,23,67,394,3,2,6,93
spider/local_govt_mdm/0006,,37,267,hard,3,8,5,38,93,687,7,5,34,89,655,1,4,4,32
spider/local_govt_mdm/0007,,34,215,hard,2,6,4,28,76,456,5,4,27,75,426,1,1,1,30
spider/local_govt_mdm/0008,,8,67,easy,1,4,3,22,64,384,3,3,21,63,341,1,1,1,43
spider/local_govt_mdm/0009,,9,61,easy,1,4,2,18,36,500,2,2,9,18,250,2,9,18,250
spider/local_govt_mdm/0010,,9,65,medium,1,4,2,4,8,106,2,2,2,4,53,2,2,4,53
spider/local_govt_mdm/0011,,6,33,easy,1,3,2,5,9,81,2,2,4,8,64,1,1,1,17
spider/local_govt_mdm/0013,,12,99,hard,2,6,4,42,86,497,5,4,23,67,394,1,19,19,103
spider/local_govt_mdm/0014,,12,97,medium,1,4,3,23,65,381,3,3,21,63,341,1,2,2,40
spider/machine_repair/0001,,6,31,easy,1,6,5,11,51,408,5,5,10,50,390,1,1,1,18
spider/machine_repair/0002,,9,44,easy,1,6,5,20,60,544,5,5,10,50,390,1,10,10,154
spider/machine_repair/0003,,9,49,medium,1,7,5,20,70,539,5,5,10,50,390,2,10,20,149
spider/machine_repair/0004,,12,47,easy,1,6,5,18,58,520,5,5,10,50,390,1,8,8,130
spider/machine_repair/0005,,19,56,medium,1,6,5,12,52,424,5,5,10,50,390,1,2,2,34
spider/machine_repair/0006,,11,62,medium,1,6,5,11,51,418,5,5,10,50,390,1,1,1,28
spider/machine_repair/0007,,11,58,medium,1,7,5,15,60,448,5,5,10,50,390,2,5,10,58
spider/machine_repair/0008,,13,72,hard,1,6,5,11,51,405,5,5,10,50,390,1,1,1,15
spider/machine_repair/0009,,14,62,easy,1,6,5,13,53,415,5,5,10,50,390,1,3,3,25
spider/machine_repair/0010,,34,182,medium,3,17,12,37,158,1221,15,12,28,140,1019,2,9,18,202
spider/machine_repair/0012,,37,183,hard,3,16,12,35,147,1117,15,12,28,140,1019,1,7,7,98
spider/machine_repair/0013,,25,138,medium,2,10,7,24,87,605,8,7,19,77,501,2,5,10,104
spider/machine_repair/0014,,15,109,hard,2,9,7,24,82,584,8,7,19,77,501,1,5,5,83
spider/machine_repair/0015,,24,125,hard,1,6,5,11,51,418,5,5,10,50,390,1,1,1,28
spider/manufactory_1/0001,,12,53,easy,1,6,5,7,31,271,5,5,6,30,252,1,1,1,19
spider/manufactory_1/0002,,12,61,easy,1,6,5,7,31,282,5,5,6,30,252,1,1,1,30
spider/manufactory_1/0003,,12,72,medium,1,7,5,12,42,391,5,5,6,30,252,2,6,12,139
spider/manufactory_1/0004,,18,80,medium,1,8,5,7,33,326,5,5,6,30,252,3,1,3,74
spider/manufactory_1/0005,,12,57,easy,1,6,5,7,31,269,5,5,6,30,252,1,1,1,17
spider/manufactory_1/0006,,14,67,easy,1,6,5,7,31,278,5,5,6,30,252,1,1,1,26
spider/manufactory_1/0007,,6,46,easy,1,6,5,12,36,321,5,5,6,30,252,1,6,6,69
spider/manufactory_1/0008,,19,91,medium,1,6,5,7,31,269,5,5,6,30,252,1,1,1,17
spider/manufactory_1/0009,,12,54,medium,1,6,5,7,31,271,5,5,6,30,252,1,1,1,19
spider/manufactory_1/0010,,14,64,easy,1,6,5,9,33,292,5,5,6,30,252,1,3,3,40
spider/manufactory_1/0011,,21,94,medium,1,6,5,7,31,278,5,5,6,30,252,1,1,1,26
spider/manufactory_1/0013,,17,96,medium,1,8,5,7,33,311,5,5,6,30,252,3,1,3,59
spider/manufactory_1/0014,,15,88,medium,1,8,5,12,48,438,5,5,6,30,252,3,6,18,186
spider/manufactory_1/0015,,18,96,hard,1,6,5,9,33,285,5,5,6,30,252,1,3,3,33
spider/manufactory_1/0016,,24,130,hard,1,6,5,8,32,291,5,5,6,30,252,1,2,2,39
spider/manufactory_1/0017,,26,138,hard,1,6,5,7,31,278,5,5,6,30,252,1,1,1,26
spider/manufactory_1/0018,,13,71,medium,1,7,5,12,42,356,5,5,6,30,252,2,6,12,104
spider/manufactory_1/0019,,16,92,medium,1,8,5,12,48,443,5,5,6,30,252,3,6,18,191
spider/manufactory_1/0020,,13,65,medium,1,7,5,12,42,381,5,5,6,30,252,2,6,12,129
spider/manufactory_1/0021,,28,127,medium,2,11,7,23,86,639,9,7,17,74,508,2,6,12,131
spider/manufactory_1/0022,,28,151,medium,2,11,7,23,86,617,9,7,17,74,508,2,6,12,109
spider/manufactory_1/0023,,37,192,extra,2,10,7,18,75,537,9,7,17,74,508,1,1,1,29
spider/manufactory_1/0024,,32,154,hard,2,10,7,21,78,553,9,7,17,74,508,1,4,4,45
spider/manufactory_1/0025,,25,122,medium,2,11,7,23,86,610,9,7,17,74,508,2,6,12,102
spider/manufactory_1/0026,,6,25,easy,1,5,4,22,55,389,4,4,11,44,256,1,11,11,133
spider/manufactory_1/0027,,9,39,medium,1,6,4,22,66,440,4,4,11,44,256,2,11,22,184
spider/manufactory_1/0028,,12,44,easy,1,5,4,19,52,359,4,4,11,44,256,1,8,8,103
spider/manufactory_1/0029,,14,53,easy,1,8,4,14,56,360,4,4,11,44,256,4,3,12,104
