name,solution,query,cube_length,kw_length,sql_kw_SELECT,sql_kw_DISTINCT,sql_kw_FROM,sql_kw_ON,sql_kw_WHERE,sql_kw_OVER,sql_kw_DESC,sql_kw_LIMIT,sql_kw_OR,sql_kw_NOT,sql_kw_EXISTS,sql_kw_GROUP,sql_kw_AVG,sql_kw_USER,sql_kw_TIME,sql_kw_COUNT,sql_kw_ROWS,sql_kw_UNBOUNDED,sql_kw_PRECEDING,sql_kw_INTERSECT,sql_kw_POSITION,sql_kw_RESULT,sql_kw_YEAR,sql_kw_RANGE,sql_kw_NO,sql_kw_MONTH,sql_kw_START,sql_kw_END,sql_kw_CHARACTER,sql_kw_REF,sql_kw_BY,dsl_op_summarise,dsl_op_natural_join,dsl_op_filter,dsl_op_mutate,dsl_op_inner_join,dsl_op_left_join,dsl_op_natural_join3,dsl_op_cross_join,dsl_op_anti_join,dsl_op_semi_join,dsl_op_natural_join4,dsl_op_intersect,dsl_op_union
spider/phone_market/0008,"summarise(input0, 'n = n()', ""'carrier','memory_in_g'""), limit(line0, 'memory_in_g')","SELECT carrier
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT carrier,
                memory_in_g,
                COUNT() AS n
         FROM df_phone
         GROUP BY carrier,
                  memory_in_g)
      ORDER BY memory_in_g)
   LIMIT 1);",1,9,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/phone_market/0003,df_phone,"SELECT memory_in_g,
       carrier
FROM df_phone
ORDER BY memory_in_g;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/phone_market/0006,"limit(input0, 'desc(price)')","SELECT carrier
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM df_phone
      ORDER BY price DESC)
   LIMIT 1);",0,8,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/phone_market/0004,"filter(input0, 'memory_in_g > 32L')","SELECT DISTINCT carrier
FROM df_phone
WHERE (memory_in_g > 32)
ORDER BY carrier;",1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/phone_market/0012,"natural_join(input1, input2), filter(line0, 'num_of_shops != 50'), inner_join(input0, line1, ""'phone_id' = 'ranking'"")","SELECT DISTINCT name
FROM
  (SELECT LHS.name AS name,
          LHS.phone_id AS phone_id,
          LHS.memory_in_g AS memory_in_g,
          LHS.carrier AS carrier,
          LHS.price AS price,
          RHS.market_id AS market_id,
          RHS.district AS district,
          RHS.num_of_employees AS num_of_employees,
          RHS.num_of_shops AS num_of_shops,
          RHS.phone_id AS phone_id_other,
          RHS.num_of_stock AS num_of_stock
   FROM df_phone AS LHS
   INNER JOIN
     (SELECT *
      FROM
        (SELECT LHS.market_id AS market_id,
                LHS.district AS district,
                LHS.num_of_employees AS num_of_employees,
                LHS.num_of_shops AS num_of_shops,
                LHS.ranking AS ranking,
                RHS.phone_id AS phone_id,
                RHS.num_of_stock AS num_of_stock
         FROM df_market AS LHS
         INNER JOIN df_phone_market AS RHS ON (LHS.market_id = RHS.market_id))
      WHERE (num_of_shops != 50.0)) AS RHS ON (LHS.phone_id = RHS.ranking))
ORDER BY name;",3,12,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
spider/phone_market/0015,"cross_join(input0, input1, 'phone_id == phone_id.other | phone_id == phone_id.other'), anti_join(input0, line0, ""'price'"")","SELECT name
FROM
  (SELECT *
   FROM df_phone AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM
             (SELECT LHS.name AS name,
                     LHS.phone_id AS phone_id,
                     LHS.memory_in_g AS memory_in_g,
                     LHS.carrier AS carrier,
                     LHS.price AS price,
                     RHS.market_id AS market_id,
                     RHS.phone_id AS phone_id_other,
                     RHS.num_of_stock AS num_of_stock
              FROM df_phone AS LHS
              CROSS JOIN df_phone_market AS RHS)
           WHERE (phone_id = phone_id_other
                  OR phone_id = phone_id_other)) AS RHS
        WHERE (LHS.price = RHS.price) ))
ORDER BY name;",2,16,5,0,5,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spider/phone_market/0005,"filter(input0, ""carrier == 'Sprint' | carrier == 'TMobile'"")","SELECT `name`
FROM `df_phone`
WHERE (`carrier` = 'Sprint'
       OR `carrier` = 'TMobile')
ORDER BY name;",1,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/phone_market/0001,"summarise(input0, 'n = n()', ""'memory_in_g','phone_id'""), mutate(line0, 'n = n()')","SELECT DISTINCT COUNT(*) OVER () AS count___
FROM
  (SELECT memory_in_g,
          phone_id,
          COUNT() AS n
   FROM df_phone
   GROUP BY memory_in_g,
            phone_id)
ORDER BY count___;",2,6,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
spider/phone_market/0009,"filter(input0, 'memory_in_g != 32L & memory_in_g == 64L'), cross_join(line0, input0, 'memory_in_g == memory_in_g.other')","SELECT carrier
FROM
  (SELECT LHS.name AS name,
          LHS.phone_id AS phone_id,
          LHS.memory_in_g AS memory_in_g,
          LHS.carrier AS carrier,
          LHS.price AS price,
          RHS.name AS name_other,
          RHS.phone_id AS phone_id_other,
          RHS.memory_in_g AS memory_in_g_other,
          RHS.carrier AS carrier_other,
          RHS.price AS price_other
   FROM
     (SELECT *
      FROM df_phone
      WHERE (memory_in_g != 32
             AND memory_in_g = 64)) AS LHS
   CROSS JOIN df_phone AS RHS)
WHERE (memory_in_g = memory_in_g_other)
ORDER BY carrier;",2,8,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
spider/coffee_shop/0002,"summarise(input0, 'n = n()', ""'address'"")","SELECT n AS count___,
       address
FROM
  (SELECT address,
          COUNT() AS n
   FROM df_member
   GROUP BY address)
ORDER BY count___;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0017,"summarise(input0, 'n = n()', ""'hh_id','month'""), limit(line0, 'desc(month)')","SELECT MONTH
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT hh_id,
                MONTH,
                COUNT() AS n
         FROM df_happy_hour
         GROUP BY hh_id,
                  MONTH)
      ORDER BY MONTH DESC)
   LIMIT 1);",1,14,4,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0008,"filter(input0, ""address == 'Hartford' & address != 'Waterbury'""), intersect(line0, line0, 'membership_card')","SELECT `membership_card`
FROM
  (SELECT `membership_card`
   FROM `df_member`
   WHERE (`address` = 'Hartford'
          AND `address` != 'Waterbury') INTERSECT
     SELECT `membership_card`
     FROM `df_member` WHERE (`address` = 'Hartford'
                             AND `address` != 'Waterbury'))
ORDER BY membership_card;",2,9,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
spider/coffee_shop/0003,"filter(input0, ""address == 'Waterbury'"")","SELECT `name`
FROM `df_member`
WHERE (`address` = 'Waterbury')
ORDER BY name;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0013,"mutate(input0, 'meanscore = mean(score, na.rm = T)'), filter(line0, 'meanscore >= score')","SELECT shop_id,
       address
FROM
  (SELECT shop_id,
          address,
          num_of_staff,
          score,
          open_year,
          AVG(score) OVER () AS meanscore
   FROM df_shop)
WHERE (meanscore >= score)
ORDER BY shop_id;",2,6,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0006,"summarise(input0, 'n = n()', ""'membership_card'""), filter(line0, 'n > 5L'), natural_join(line0, line1)","SELECT membership_card
FROM
  (SELECT LHS.membership_card AS membership_card,
          LHS.n AS n
   FROM
     (SELECT membership_card,
             COUNT() AS n
      FROM df_member
      GROUP BY membership_card) AS LHS
   INNER JOIN
     (SELECT *
      FROM
        (SELECT membership_card,
                COUNT() AS n
         FROM df_member
         GROUP BY membership_card)
      WHERE (n > 5)) AS RHS ON (LHS.membership_card = RHS.membership_card
                                AND LHS.n = RHS.n))
ORDER BY membership_card;",3,12,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0004,"filter(input0, ""membership_card == 'Black' & age != 30L""), semi_join(input0, line0)","SELECT `name`,
       `member_id`
FROM
  (SELECT *
   FROM `df_member` AS `LHS`
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM `df_member`
           WHERE (`membership_card` = 'Black'
                  AND age != 30)) AS RHS
        WHERE (LHS.member_id = RHS.member_id
               AND LHS.name = RHS.name
               AND LHS.membership_card = RHS.membership_card
               AND LHS.age = RHS.age
               AND LHS.time_of_purchase = RHS.time_of_purchase
               AND LHS.level_of_membership = RHS.level_of_membership
               AND LHS.address = RHS.address) ))
ORDER BY name;",2,12,4,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
spider/coffee_shop/0015,"filter(input1, ""month == 'May'""), natural_join(input0, line0)","SELECT `address`,
       `shop_id`
FROM
  (SELECT `LHS`.`shop_id` AS `shop_id`,
          `LHS`.`address` AS `address`,
          `LHS`.`num_of_staff` AS `num_of_staff`,
          `LHS`.`score` AS `score`,
          `LHS`.`open_year` AS `open_year`,
          `RHS`.`hh_id` AS `hh_id`,
          `RHS`.`month` AS `month`,
          `RHS`.`num_of_shaff_in_charge` AS `num_of_shaff_in_charge`
   FROM `df_shop` AS `LHS`
   INNER JOIN
     (SELECT *
      FROM `df_happy_hour`
      WHERE (`month` = 'May')) AS RHS ON (LHS.shop_id = RHS.shop_id))
ORDER BY address;",2,8,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0005,df_member,"SELECT time_of_purchase,
       age,
       address
FROM df_member
ORDER BY time_of_purchase;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0016,"summarise(input0, 'n = n()', ""'month','num_of_shaff_in_charge'""), limit(line0, 'month')","SELECT n AS shop_id,
       num_of_shaff_in_charge AS count___
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT MONTH,
                num_of_shaff_in_charge,
                COUNT() AS n
         FROM df_happy_hour
         GROUP BY MONTH,
                  num_of_shaff_in_charge)
      ORDER BY MONTH)
   LIMIT 1);",1,12,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0018,"summarise(input0, 'n = n()', ""'month','num_of_shaff_in_charge'""), filter(line0, 'n >= 2L')","SELECT MONTH
FROM
  (SELECT MONTH,
          num_of_shaff_in_charge,
          COUNT() AS n
   FROM df_happy_hour
   GROUP BY MONTH,
            num_of_shaff_in_charge)
WHERE (n >= 2)
ORDER BY MONTH;",2,9,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0007,"filter(input0, 'age <= 30L & age < 40L'), natural_join(input0, line0)","SELECT address
FROM
  (SELECT LHS.member_id AS member_id,
          LHS.name AS name,
          LHS.membership_card AS membership_card,
          LHS.age AS age,
          LHS.time_of_purchase AS time_of_purchase,
          LHS.level_of_membership AS level_of_membership,
          LHS.address AS address
   FROM df_member AS LHS
   INNER JOIN
     (SELECT *
      FROM df_member
      WHERE (age <= 30
             AND age < 40)) AS RHS ON (LHS.member_id = RHS.member_id
                                       AND LHS.name = RHS.name
                                       AND LHS.membership_card = RHS.membership_card
                                       AND LHS.age = RHS.age
                                       AND LHS.time_of_purchase = RHS.time_of_purchase
                                       AND LHS.level_of_membership = RHS.level_of_membership
                                       AND LHS.address = RHS.address))
ORDER BY address;",2,8,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0001,"filter(input0, ""membership_card == 'Black'""), summarise(line0, 'n = n()', '')","SELECT `n` AS `count___`
FROM
  (SELECT COUNT() AS `n`
   FROM
     (SELECT *
      FROM `df_member`
      WHERE (`membership_card` = 'Black')))
ORDER BY count___;",2,7,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0014,"anti_join(input0, input1, '')","SELECT address,
       num_of_staff
FROM
  (SELECT *
   FROM df_shop AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM df_happy_hour AS RHS
        WHERE (LHS.shop_id = RHS.shop_id) ))
ORDER BY address;",1,10,3,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spider/coffee_shop/0009,"filter(input0, ""address != 'Hartford'""), summarise(line0, 'n = n()', '')","SELECT `n` AS `count___`
FROM
  (SELECT COUNT() AS `n`
   FROM
     (SELECT *
      FROM `df_member`
      WHERE (`address` != 'Hartford')))
ORDER BY count___;",2,7,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
spider/coffee_shop/0011,"intersect(input0, input0, 'address')","SELECT address
FROM
  (SELECT address
   FROM df_shop INTERSECT SELECT address
   FROM df_shop)
ORDER BY address;",1,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spider/coffee_shop/0010,"filter(input0, ""membership_card == 'Black'""), intersect(input0, input0, 'address'), anti_join(line1, line0, '')","SELECT `address`
FROM
  (SELECT *
   FROM
     (SELECT `address`
      FROM `df_member` INTERSECT SELECT `address`
      FROM `df_member`) AS `LHS`
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM `df_member`
           WHERE (`membership_card` = 'Black')) AS RHS
        WHERE (LHS.address = RHS.address) ))
ORDER BY address;",3,18,6,0,6,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
spider/hospital_1/0033,"filter(input1, 'primaryaffiliation == T'), natural_join3(input0, input1, line0)","SELECT DISTINCT name
FROM
  (SELECT LHS.departmentid AS departmentid,
          LHS.name AS name,
          LHS.head AS head,
          LHS.physician AS physician,
          LHS.department AS department,
          LHS.primaryaffiliation AS primaryaffiliation
   FROM
     (SELECT LHS.departmentid AS departmentid,
             LHS.name AS name,
             LHS.head AS head,
             RHS.physician AS physician,
             RHS.department AS department,
             RHS.primaryaffiliation AS primaryaffiliation
      FROM df_department AS LHS
      CROSS JOIN df_affiliated_with AS RHS) AS LHS
   INNER JOIN
     (SELECT *
      FROM df_affiliated_with
      WHERE (primaryaffiliation = 1)) AS RHS ON (LHS.physician = RHS.physician
                                                 AND LHS.department = RHS.department
                                                 AND LHS.primaryaffiliation = RHS.primaryaffiliation))
ORDER BY name;",2,11,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
spider/hospital_1/0037,"limit(input0, 'cost')","SELECT name
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM df_procedures
      ORDER BY cost)
   LIMIT 3);",0,7,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/hospital_1/0002,"summarise(input0, 'n = n()', ""'head'""), limit(line0, 'desc(n)')","SELECT head
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT head,
                COUNT() AS n
         FROM df_department
         GROUP BY head)
      ORDER BY n DESC)
   LIMIT 1);",1,10,4,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/hospital_1/0036,df_procedures,"SELECT name,
       cost
FROM df_procedures
ORDER BY name;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/hospital_1/0008,"inner_join(input0, input1, ""'employeeid' = 'physician'""), anti_join(input0, line0, ""'name','ssn'"")","SELECT name
FROM
  (SELECT *
   FROM df_physician AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT employeeid,
                  name,
                  POSITION,
                  ssn,
                  appointmentid,
                  patient,
                  prepnurse, START, END,
                                    examinationroom,
                                    employeeid AS physician
           FROM
             (SELECT LHS.employeeid AS employeeid,
                     LHS.name AS name,
                     LHS.position AS POSITION,
                     LHS.ssn AS ssn,
                     RHS.appointmentid AS appointmentid,
                     RHS.patient AS patient,
                     RHS.prepnurse AS prepnurse,
                     RHS.start AS START, RHS.end AS END,
                                         RHS.examinationroom AS examinationroom
              FROM df_physician AS LHS
              INNER JOIN df_appointment AS RHS ON (LHS.employeeid = RHS.physician))) AS RHS
        WHERE (LHS.name = RHS.name
               AND LHS.ssn = RHS.ssn) ))
ORDER BY name;",2,21,5,0,5,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
spider/hospital_1/0038,"filter(input1, 'cost >= 5000'), inner_join(line0, input2, ""'code' = 'treatment'""), inner_join(input0, line1, ""'employeeid' = 'physician'"")","SELECT name
FROM
  (SELECT LHS.employeeid AS employeeid,
          LHS.name AS name,
          LHS.position AS POSITION,
          LHS.ssn AS ssn,
          RHS.code AS code,
          RHS.name AS name_other,
          RHS.cost AS cost,
          RHS.certificationdate AS certificationdate,
          RHS.certificationexpires AS certificationexpires,
          RHS.treatment AS treatment
   FROM df_physician AS LHS
   INNER JOIN
     (SELECT code,
             name,
             cost,
             physician,
             certificationdate,
             certificationexpires,
             code AS treatment
      FROM
        (SELECT LHS.code AS code,
                LHS.name AS name,
                LHS.cost AS cost,
                RHS.physician AS physician,
                RHS.certificationdate AS certificationdate,
                RHS.certificationexpires AS certificationexpires
         FROM
           (SELECT *
            FROM df_procedures
            WHERE (cost >= 5000.0)) AS LHS
         INNER JOIN df_trained_in AS RHS ON (LHS.code = RHS.treatment))) AS RHS ON (LHS.employeeid = RHS.physician))
ORDER BY name;",3,14,5,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
spider/hospital_1/0003,"filter(input1, 'departmentid == 1L'), summarise(line0, 'n_distinct = n_distinct(departmentid)', ""'head','name'""), inner_join(input0, line1, ""'employeeid' = 'head'"")","SELECT name,
       POSITION
FROM
  (SELECT LHS.employeeid AS employeeid,
          LHS.name AS name,
          LHS.position AS POSITION,
          LHS.ssn AS ssn,
          RHS.name AS name_other,
          RHS.n_distinct AS n_distinct
   FROM df_physician AS LHS
   INNER JOIN
     (SELECT head,
             name,
             COUNT(DISTINCT departmentid) AS n_distinct
      FROM df_department
      WHERE (departmentid = 1)
      GROUP BY head,
               name) AS RHS ON (LHS.employeeid = RHS.head))
ORDER BY name;",3,11,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
spider/hospital_1/0027,"filter(input1, 'room > 111L'), semi_join(input2, line0), inner_join(input0, line1, ""'pcp' = 'procedures'"")","SELECT name
FROM
  (SELECT LHS.ssn AS ssn,
          LHS.name AS name,
          LHS.address AS address,
          LHS.phone AS phone,
          LHS.insuranceid AS insuranceid,
          LHS.pcp AS pcp,
          RHS.patient AS patient,
          RHS.stay AS stay,
          RHS.dateundergoes AS dateundergoes,
          RHS.physician AS physician,
          RHS.assistingnurse AS assistingnurse
   FROM df_patient AS LHS
   INNER JOIN
     (SELECT *
      FROM df_undergoes AS LHS
      WHERE EXISTS
          (SELECT 1
           FROM
             (SELECT *
              FROM df_stay
              WHERE (room > 111)) AS RHS
           WHERE (LHS.patient = RHS.patient) )) AS RHS ON (LHS.pcp = RHS.procedures))
ORDER BY name;",3,15,5,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
spider/hospital_1/0048,"filter(input0, ""name != 'Procrastin-X'""), mutate(input2, 'n = n()'), natural_join4(input0, input1, line0, line1)","SELECT DISTINCT `n` AS `count___`
FROM
  (SELECT `LHS`.`ssn` AS `ssn`,
          `LHS`.`name` AS `name`,
          `LHS`.`address` AS `address`,
          `LHS`.`phone` AS `phone`,
          `LHS`.`insuranceid` AS `insuranceid`,
          `LHS`.`pcp` AS `pcp`,
          `LHS`.`code` AS `code`,
          `LHS`.`brand` AS `brand`,
          `LHS`.`description` AS `description`,
          `RHS`.`physician` AS `physician`,
          `RHS`.`patient` AS `patient`,
          `RHS`.`medication` AS `medication`,
          `RHS`.`date` AS `date`,
          `RHS`.`appointment` AS `appointment`,
          `RHS`.`dose` AS `dose`,
          `RHS`.`n` AS `n`
   FROM
     (SELECT `LHS`.`ssn` AS `ssn`,
             `LHS`.`name` AS `name`,
             `LHS`.`address` AS `address`,
             `LHS`.`phone` AS `phone`,
             `LHS`.`insuranceid` AS `insuranceid`,
             `LHS`.`pcp` AS `pcp`,
             `LHS`.`code` AS `code`,
             `LHS`.`brand` AS `brand`,
             `LHS`.`description` AS `description`
      FROM
        (SELECT `LHS`.`ssn` AS `ssn`,
                `LHS`.`name` AS `name`,
                `LHS`.`address` AS `address`,
                `LHS`.`phone` AS `phone`,
                `LHS`.`insuranceid` AS `insuranceid`,
                `LHS`.`pcp` AS `pcp`,
                `RHS`.`code` AS `code`,
                `RHS`.`brand` AS `brand`,
                `RHS`.`description` AS `description`
         FROM `df_patient` AS `LHS`
         INNER JOIN `df_medication` AS `RHS` ON (`LHS`.`name` = `RHS`.`name`)) AS `LHS`
      INNER JOIN
        (SELECT *
         FROM `df_patient`
         WHERE (`name` != 'Procrastin-X')) AS RHS ON (LHS.ssn = RHS.ssn
                                                      AND LHS.name = RHS.name
                                                      AND LHS.address = RHS.address
                                                      AND LHS.phone = RHS.phone
                                                      AND LHS.insuranceid = RHS.insuranceid
                                                      AND LHS.pcp = RHS.pcp)) AS LHS
   CROSS JOIN
     (SELECT physician,
             patient,
             medication, date, appointment,
                               dose,
                               COUNT(*) OVER () AS n
      FROM df_prescribes) AS RHS)
ORDER BY count___;",3,17,6,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
