name,loc,sql_size,cols,tables,total_rows,total_cells
db2csv/college_1/0074_train,,45,18,3,28,193
db2csv/college_1/0043_train,,17,5,1,33,132
db2csv/college_1/0065_train,,28,9,2,21,106
db2csv/college_1/0087_train,,15,7,1,59,281
db2csv/college_1/0098_train,,27,9,2,34,177
db2csv/college_1/0081_train,,49,16,4,37,187
db2csv/college_1/0107_train,,41,15,3,71,437
db2csv/college_1/0056_train,,8,6,1,14,79
db2csv/college_1/0040_train,,16,7,1,38,261
db2csv/college_1/0123_train,,39,18,3,28,193
db2csv/college_1/0133_train,,34,17,2,22,171
db2csv/college_1/0032_train,,17,6,1,17,86
db2csv/college_1/0001_train,,24,9,2,34,177
db2csv/college_1/0119_train,,50,13,2,51,338
db2csv/college_1/0077_train,,12,5,1,23,111
db2csv/college_1/0002_train,,24,9,2,34,177
db2csv/college_1/0051_train,,36,17,2,20,164
db2csv/college_1/0118_train,,33,9,2,34,177
db2csv/college_1/0155_train,,49,15,3,71,437
db2csv/college_1/0020_train,,13,6,1,13,70
db2csv/college_1/0033_train,,23,9,2,21,106
db2csv/college_1/0073_train,,45,18,3,28,193
db2csv/college_1/0151_train,,52,21,4,85,517
db2csv/college_1/0059_train,,8,6,1,12,67
db2csv/college_1/0137_train,,23,13,2,63,363
db2csv/college_1/0021_train,,15,4,1,7,26
db2csv/college_1/0050_train,,23,12,1,13,116
db2csv/college_1/0060_train,,8,6,1,12,67
db2csv/college_1/0019_train,,13,6,1,13,70
db2csv/college_1/0028_train,,11,6,1,19,90
db2csv/college_1/0024_train,,13,6,1,13,70
db2csv/college_1/0141_train,,49,19,4,91,510
db2csv/college_1/0108_train,,41,15,3,71,437
db2csv/college_1/0058_train,,8,6,1,14,79
db2csv/college_1/0052_train,,36,17,2,20,164
db2csv/college_1/0089_train,,27,11,2,81,413
db2csv/college_1/0110_train,,30,11,2,61,373
db2csv/college_1/0095_train,,24,14,2,16,116
db2csv/college_1/0122_train,,118,25,5,46,284
db2csv/college_1/0015_train,,12,6,1,12,67
db2csv/college_1/0011_train,,12,6,1,12,67
db2csv/college_1/0063_train,,14,6,1,14,79
db2csv/college_1/0070_train,,25,8,2,20,97
db2csv/college_1/0097_train,,27,9,2,34,177
db2csv/college_1/0029_train,,13,4,1,8,28
db2csv/college_1/0035_train,,36,14,3,31,170
db2csv/college_1/0026_train,,21,6,1,12,68
db2csv/college_1/0143_train,,64,23,5,102,589
db2csv/college_1/0160_train,,28,14,2,14,114
db2csv/college_1/0090_train,,27,11,2,81,413
db2csv/college_1/0120_train,,50,13,2,51,338
db2csv/college_1/0042_train,,27,9,2,34,177
db2csv/college_1/0134_train,,34,17,2,22,171
db2csv/college_1/0038_train,,25,9,2,35,180
db2csv/college_1/0163_train,,45,18,3,28,193
db2csv/college_1/0055_train,,8,6,1,14,79
db2csv/college_1/0138_train,,23,13,2,63,363
db2csv/college_1/0023_train,,13,6,1,13,70
db2csv/college_1/0018_train,,14,6,1,12,67
db2csv/college_1/0005_train,,40,15,3,72,439
db2csv/college_1/0126_train,,17,12,1,13,111
db2csv/college_1/0047_train,,13,12,1,13,106
db2csv/college_1/0014_train,,15,4,1,7,26
db2csv/college_1/0069_train,,25,8,2,20,97
db2csv/college_1/0057_train,,8,6,1,14,79
db2csv/college_1/0114_train,,52,20,4,36,222
db2csv/college_1/0078_train,,12,5,1,23,111
db2csv/college_1/0099_train,,38,9,2,34,178
db2csv/college_1/0154_train,,34,14,2,15,115
db2csv/college_1/0116_train,,19,5,1,23,111
db2csv/college_1/0083_train,,9,6,1,22,77
db2csv/college_1/0093_train,,23,12,1,9,99
db2csv/college_1/0027_train,,11,6,1,19,90
db2csv/college_1/0144_train,,64,23,5,102,589
db2csv/college_1/0075_train,,6,7,1,38,260
db2csv/college_1/0145_train,,49,20,4,39,234
db2csv/college_1/0088_train,,15,7,1,59,281
db2csv/college_1/0092_train,,14,7,1,38,261
db2csv/college_1/0036_train,,36,14,3,31,170
db2csv/college_1/0111_train,,37,18,3,30,195
db2csv/college_1/0129_train,,21,12,1,12,104
db2csv/college_1/0115_train,,19,5,1,23,111
db2csv/college_1/0153_train,,34,14,2,15,115
db2csv/college_1/0046_train,,11,12,1,13,106
db2csv/college_1/0062_train,,24,9,2,18,91
db2csv/college_1/0105_train,,41,15,3,72,439
db2csv/college_1/0152_train,,52,21,4,85,517
db2csv/college_1/0128_train,,24,17,2,20,163
db2csv/college_1/0068_train,,41,14,3,31,169
db2csv/college_1/0102_train,,31,13,2,64,351
db2csv/college_1/0003_train,,14,6,1,14,79
db2csv/college_1/0146_train,,49,20,4,39,234
db2csv/college_1/0150_train,,52,21,4,90,527
db2csv/college_1/0080_train,,47,16,4,37,187
db2csv/college_1/0117_train,,33,9,2,34,177
db2csv/college_1/0049_train,,23,12,1,13,116
db2csv/college_1/0007_train,,29,13,2,52,341
db2csv/college_1/0037_train,,25,9,2,35,180
db2csv/college_1/0113_train,,52,20,4,36,222
db2csv/college_1/0030_train,,13,4,1,8,28
db2csv/college_1/0072_train,,37,18,3,29,194
db2csv/college_1/0076_train,,6,7,1,38,260
db2csv/college_1/0158_train,,28,13,2,55,342
db2csv/college_1/0130_train,,21,12,1,12,104
db2csv/college_1/0104_train,,56,21,4,85,515
db2csv/college_1/0079_train,,47,16,4,37,187
db2csv/college_1/0054_train,,8,6,1,12,67
db2csv/college_1/0136_train,,49,15,3,71,437
db2csv/college_1/0106_train,,41,15,3,72,439
db2csv/college_1/0022_train,,15,4,1,7,26
db2csv/college_1/0013_train,,15,4,1,7,26
db2csv/college_1/0124_train,,39,18,3,28,193
db2csv/college_1/0010_train,,25,13,2,51,338
db2csv/college_1/0031_train,,17,6,1,17,86
db2csv/college_1/0066_train,,28,9,2,21,106
db2csv/college_1/0071_train,,37,18,3,29,194
db2csv/college_1/0125_train,,17,12,1,13,111
db2csv/college_1/0103_train,,56,21,4,85,515
db2csv/college_1/0061_train,,24,9,2,18,91
db2csv/college_1/0164_train,,45,18,3,28,193
db2csv/college_1/0149_train,,52,21,4,90,527
db2csv/college_1/0147_train,,38,14,2,18,122
db2csv/college_1/0039_train,,16,7,1,38,261
db2csv/college_1/0109_train,,30,11,2,61,373
db2csv/college_1/0162_train,,26,9,2,18,91
db2csv/college_1/0045_train,,11,12,1,13,106
db2csv/college_1/0132_train,,31,17,2,20,164
db2csv/college_1/0148_train,,38,14,2,18,122
db2csv/college_1/0139_train,,34,16,3,69,387
db2csv/college_1/0085_train,,12,6,1,16,81
db2csv/college_1/0064_train,,14,6,1,14,79
db2csv/college_1/0067_train,,41,14,3,31,169
db2csv/college_1/0034_train,,23,9,2,21,106
db2csv/college_1/0161_train,,26,9,2,18,91
db2csv/college_1/0131_train,,31,17,2,20,164
db2csv/college_1/0004_train,,14,6,1,14,79
db2csv/college_1/0008_train,,29,13,2,52,341
db2csv/college_1/0112_train,,37,18,3,30,195
db2csv/college_1/0009_train,,25,13,2,51,338
db2csv/college_1/0096_train,,24,14,2,16,116
db2csv/swimming/0006_train,,18,6,1,14,64
db2csv/swimming/0025_train,,15,14,2,23,142
db2csv/swimming/0012_train,,18,6,1,15,65
db2csv/swimming/0016_train,,17,11,1,9,90
db2csv/swimming/0017_train,,15,11,1,10,92
db2csv/swimming/0001_train,,6,4,1,7,25
db2csv/swimming/0002_train,,9,4,1,12,30
db2csv/swimming/0020_train,,30,9,2,17,86
db2csv/swimming/0021_train,,15,9,2,20,88
db2csv/swimming/0019_train,,27,9,2,17,85
db2csv/swimming/0028_train,,38,12,3,30,137
db2csv/swimming/0024_train,,38,14,2,23,144
db2csv/swimming/0015_train,,8,11,1,9,89
db2csv/swimming/0011_train,,11,6,1,16,72
db2csv/swimming/0029_train,,6,11,1,16,176
db2csv/swimming/0026_train,,50,14,2,24,143
db2csv/swimming/0023_train,,28,14,2,24,143
db2csv/swimming/0018_train,,25,14,2,30,149
db2csv/swimming/0005_train,,11,6,1,11,61
db2csv/swimming/0014_train,,9,11,1,16,96
db2csv/swimming/0027_train,,48,21,4,42,229
db2csv/swimming/0003_train,,11,4,1,7,25
db2csv/swimming/0007_train,,13,6,1,11,61
db2csv/swimming/0030_train,,14,6,1,11,61
db2csv/swimming/0022_train,,27,14,2,22,141
db2csv/swimming/0013_train,,12,6,1,11,61
db2csv/swimming/0010_train,,14,6,1,11,61
db2csv/swimming/0004_train,,6,6,1,11,61
db2csv/swimming/0008_train,,14,6,1,15,65
db2csv/swimming/0009_train,,24,6,1,11,61
db2csv/baseball_1/0006_train,,27,31,2,23978,492982
db2csv/baseball_1/0053_train,,17,5,1,25578,127878
db2csv/baseball_1/0025_train,,19,24,1,18847,452305
db2csv/baseball_1/0048_train,,19,9,1,308,2764
db2csv/baseball_1/0041_train,,38,56,2,3113,137405
db2csv/baseball_1/0012_train,,13,9,1,3088,26784
db2csv/baseball_1/0082_train,,32,14,2,3195,27997
db2csv/baseball_1/0016_train,,35,29,2,19024,453369
db2csv/baseball_1/0017_train,,12,6,1,251,1501
db2csv/baseball_1/0044_train,,32,56,2,3125,137429
db2csv/baseball_1/0074_train,,32,53,2,5750,161137
db2csv/baseball_1/0043_train,,32,56,2,3125,137429
db2csv/baseball_1/0065_train,,38,53,2,5750,161137
db2csv/baseball_1/0081_train,,32,14,2,3195,27997
db2csv/baseball_1/0056_train,,24,5,1,26124,128424
db2csv/baseball_1/0040_train,,33,56,2,3113,137404
db2csv/baseball_1/0032_train,,34,50,2,28381,262517
db2csv/baseball_1/0001_train,,31,7,2,18558,58087
db2csv/baseball_1/0077_train,,12,4,1,121,481
db2csv/baseball_1/0002_train,,31,7,2,18558,58087
db2csv/baseball_1/0051_train,,33,50,2,28381,262516
db2csv/baseball_1/0020_train,,35,29,2,24927,488781
db2csv/baseball_1/0073_train,,32,53,2,5750,161137
db2csv/baseball_1/0059_train,,12,6,1,251,1501
db2csv/baseball_1/0021_train,,13,24,1,18849,452307
db2csv/baseball_1/0050_train,,36,50,2,28381,262516
db2csv/baseball_1/0060_train,,12,6,1,251,1501
db2csv/baseball_1/0019_train,,35,29,2,24927,488781
db2csv/baseball_1/0028_train,,39,30,3,37404,510390
db2csv/baseball_1/0024_train,,15,24,1,28356,471324
db2csv/baseball_1/0058_train,,13,9,1,4121,37081
db2csv/baseball_1/0052_train,,33,50,2,28381,262516
db2csv/baseball_1/0015_train,,35,29,2,19024,453369
db2csv/baseball_1/0011_train,,13,9,1,3088,26784
db2csv/baseball_1/0063_train,,33,14,2,3195,27997
db2csv/baseball_1/0070_train,,98,73,3,47234,714835
db2csv/baseball_1/0029_train,,32,50,2,28415,262620
db2csv/baseball_1/0035_train,,22,24,1,34895,484402
db2csv/baseball_1/0026_train,,19,24,1,18847,452305
db2csv/baseball_1/0042_train,,38,56,2,3113,137405
db2csv/baseball_1/0038_train,,28,56,2,3113,137404
db2csv/baseball_1/0055_train,,24,5,1,26124,128424
db2csv/baseball_1/0023_train,,15,24,1,28356,471324
db2csv/baseball_1/0018_train,,12,6,1,251,1501
db2csv/baseball_1/0005_train,,27,31,2,23978,492982
db2csv/baseball_1/0047_train,,19,9,1,308,2764
db2csv/baseball_1/0014_train,,41,53,2,5750,161138
db2csv/baseball_1/0069_train,,98,73,3,47234,714835
db2csv/baseball_1/0057_train,,13,9,1,4121,37081
db2csv/baseball_1/0078_train,,12,4,1,121,481
db2csv/baseball_1/0027_train,,39,30,3,37404,510390
db2csv/baseball_1/0075_train,,14,6,1,270,1520
db2csv/baseball_1/0036_train,,22,24,1,34895,484402
db2csv/baseball_1/0062_train,,33,14,2,3195,27997
db2csv/baseball_1/0068_train,,45,28,2,44422,580180
db2csv/baseball_1/0003_train,,28,50,2,28381,262516
db2csv/baseball_1/0080_train,,16,6,1,278,1528
db2csv/baseball_1/0049_train,,36,50,2,28381,262516
db2csv/baseball_1/0007_train,,38,31,2,23916,492860
db2csv/baseball_1/0037_train,,28,56,2,3113,137404
db2csv/baseball_1/0030_train,,32,50,2,28415,262620
db2csv/baseball_1/0072_train,,38,53,2,5750,161137
db2csv/baseball_1/0076_train,,14,6,1,270,1520
db2csv/baseball_1/0079_train,,16,6,1,278,1528
db2csv/baseball_1/0054_train,,17,5,1,25578,127878
db2csv/baseball_1/0022_train,,13,24,1,18849,452307
db2csv/baseball_1/0013_train,,41,53,2,5750,161138
db2csv/baseball_1/0010_train,,11,9,1,4198,37236
db2csv/baseball_1/0031_train,,34,50,2,28381,262517
db2csv/baseball_1/0066_train,,38,53,2,5750,161137
db2csv/baseball_1/0071_train,,38,53,2,5750,161137
db2csv/baseball_1/0061_train,,33,14,2,3195,27997
db2csv/baseball_1/0039_train,,33,56,2,3113,137404
db2csv/baseball_1/0064_train,,33,14,2,3195,27997
db2csv/baseball_1/0067_train,,45,28,2,44422,580180
db2csv/baseball_1/0004_train,,28,50,2,28381,262516
db2csv/baseball_1/0008_train,,38,31,2,23916,492860
db2csv/baseball_1/0009_train,,11,9,1,4198,37236
db2csv/assets_maintenance/0025_train,,15,9,1,30,180
db2csv/assets_maintenance/0012_train,,30,13,2,31,212
db2csv/assets_maintenance/0016_train,,15,9,1,30,195
db2csv/assets_maintenance/0017_train,,11,9,1,16,136
db2csv/assets_maintenance/0001_train,,64,15,3,47,259
db2csv/assets_maintenance/0002_train,,25,13,2,40,230
db2csv/assets_maintenance/0020_train,,35,12,2,31,198
db2csv/assets_maintenance/0021_train,,38,16,3,60,300
db2csv/assets_maintenance/0019_train,,27,9,2,19,91
db2csv/assets_maintenance/0024_train,,6,9,1,30,150
db2csv/assets_maintenance/0015_train,,18,12,2,37,209
db2csv/assets_maintenance/0011_train,,23,8,2,45,165
db2csv/assets_maintenance/0029_train,,13,4,1,16,61
db2csv/assets_maintenance/0026_train,,14,5,1,4,17
db2csv/assets_maintenance/0023_train,,31,4,2,19,41
db2csv/assets_maintenance/0018_train,,42,10,3,34,122
db2csv/assets_maintenance/0005_train,,46,17,3,49,278
db2csv/assets_maintenance/0014_train,,6,3,1,19,49
db2csv/assets_maintenance/0027_train,,25,10,2,31,151
db2csv/assets_maintenance/0003_train,,25,14,2,40,230
db2csv/assets_maintenance/0007_train,,32,9,2,20,94
db2csv/assets_maintenance/0030_train,,25,12,2,38,196
db2csv/assets_maintenance/0022_train,,35,8,2,31,138
db2csv/assets_maintenance/0013_train,,6,5,1,30,90
db2csv/assets_maintenance/0010_train,,25,6,2,21,51
db2csv/assets_maintenance/0031_train,,15,14,2,36,231
db2csv/assets_maintenance/0004_train,,64,14,3,52,239
db2csv/assets_maintenance/0008_train,,42,8,3,58,204
db2csv/assets_maintenance/0009_train,,34,8,3,48,144
db2csv/local_govt_mdm/0006_train,,37,5,3,38,93
db2csv/local_govt_mdm/0012_train,,26,4,2,30,81
db2csv/local_govt_mdm/0001_train,,26,4,2,36,87
db2csv/local_govt_mdm/0002_train,,32,4,2,33,87
db2csv/local_govt_mdm/0011_train,,6,2,1,5,9
db2csv/local_govt_mdm/0005_train,,27,4,2,25,73
db2csv/local_govt_mdm/0014_train,,12,3,1,23,65
db2csv/local_govt_mdm/0003_train,,29,4,2,27,78
db2csv/local_govt_mdm/0007_train,,34,4,2,28,76
db2csv/local_govt_mdm/0013_train,,12,4,2,42,86
db2csv/local_govt_mdm/0010_train,,9,2,1,4,8
db2csv/local_govt_mdm/0004_train,,27,4,2,29,79
db2csv/local_govt_mdm/0008_train,,8,3,1,22,64
db2csv/local_govt_mdm/0009_train,,9,2,1,18,36
db2csv/wrestler/0006_train,,11,6,1,11,61
db2csv/wrestler/0025_train,,9,6,1,20,80
db2csv/wrestler/0012_train,,12,6,1,8,38
db2csv/wrestler/0016_train,,27,11,2,22,108
db2csv/wrestler/0017_train,,25,11,2,17,97
db2csv/wrestler/0040_train,,19,6,1,8,38
db2csv/wrestler/0032_train,,14,6,1,12,62
db2csv/wrestler/0001_train,,6,6,1,11,61
db2csv/wrestler/0002_train,,6,6,1,11,61
db2csv/wrestler/0020_train,,26,11,2,18,98
db2csv/wrestler/0033_train,,15,11,2,20,100
db2csv/wrestler/0021_train,,11,6,1,8,40
db2csv/wrestler/0019_train,,26,11,2,18,98
db2csv/wrestler/0028_train,,12,6,1,11,61
db2csv/wrestler/0024_train,,14,6,1,7,37
db2csv/wrestler/0015_train,,27,11,2,22,108
db2csv/wrestler/0011_train,,12,6,1,8,38
db2csv/wrestler/0029_train,,13,6,1,11,61
db2csv/wrestler/0035_train,,24,6,1,7,37
db2csv/wrestler/0026_train,,9,6,1,20,80
db2csv/wrestler/0038_train,,8,6,1,7,37
db2csv/wrestler/0023_train,,14,6,1,7,37
db2csv/wrestler/0018_train,,25,11,2,17,97
db2csv/wrestler/0005_train,,11,6,1,11,61
db2csv/wrestler/0014_train,,23,11,2,22,108
db2csv/wrestler/0027_train,,12,6,1,11,61
db2csv/wrestler/0036_train,,24,6,1,7,37
db2csv/wrestler/0003_train,,9,6,1,20,70
db2csv/wrestler/0007_train,,12,6,1,12,62
db2csv/wrestler/0037_train,,8,6,1,7,37
db2csv/wrestler/0030_train,,13,6,1,11,61
db2csv/wrestler/0022_train,,11,6,1,8,40
db2csv/wrestler/0013_train,,23,11,2,22,108
db2csv/wrestler/0010_train,,9,6,1,20,80
db2csv/wrestler/0031_train,,14,6,1,12,62
db2csv/wrestler/0039_train,,19,6,1,8,38
db2csv/wrestler/0034_train,,15,11,2,20,100
db2csv/wrestler/0004_train,,9,6,1,20,70
db2csv/wrestler/0008_train,,12,6,1,12,62
db2csv/wrestler/0009_train,,9,6,1,20,80
db2csv/student_assessment/0006_train,,23,10,2,24,96
db2csv/student_assessment/0053_train,,30,6,2,18,52
db2csv/student_assessment/0025_train,,25,4,2,24,57
db2csv/student_assessment/0048_train,,15,4,2,18,54
db2csv/student_assessment/0041_train,,9,4,1,12,30
db2csv/student_assessment/0012_train,,25,4,2,18,44
db2csv/student_assessment/0016_train,,25,6,2,15,49
db2csv/student_assessment/0017_train,,25,6,2,15,49
db2csv/student_assessment/0044_train,,12,4,2,24,58
db2csv/student_assessment/0043_train,,9,8,1,16,72
db2csv/student_assessment/0040_train,,9,4,1,12,30
db2csv/student_assessment/0032_train,,12,3,1,12,28
db2csv/student_assessment/0001_train,,27,6,2,16,52
db2csv/student_assessment/0002_train,,27,6,2,16,52
db2csv/student_assessment/0051_train,,30,6,2,19,55
db2csv/student_assessment/0020_train,,11,4,1,6,21
db2csv/student_assessment/0033_train,,12,3,1,12,28
db2csv/student_assessment/0021_train,,11,4,1,6,21
db2csv/student_assessment/0050_train,,30,6,2,19,55
db2csv/student_assessment/0019_train,,26,10,2,17,81
db2csv/student_assessment/0028_train,,12,4,1,9,24
db2csv/student_assessment/0024_train,,25,4,2,24,57
db2csv/student_assessment/0052_train,,30,6,2,18,52
db2csv/student_assessment/0015_train,,25,6,2,15,49
db2csv/student_assessment/0011_train,,23,6,2,24,69
db2csv/student_assessment/0029_train,,12,4,1,9,24
db2csv/student_assessment/0035_train,,17,3,1,9,25
db2csv/student_assessment/0026_train,,36,7,3,27,75
db2csv/student_assessment/0042_train,,9,8,1,16,72
db2csv/student_assessment/0038_train,,30,13,3,39,169
db2csv/student_assessment/0023_train,,27,4,2,18,44
db2csv/student_assessment/0018_train,,26,10,2,17,81
db2csv/student_assessment/0005_train,,23,10,2,24,96
db2csv/student_assessment/0047_train,,24,4,2,19,53
db2csv/student_assessment/0014_train,,25,6,2,15,49
db2csv/student_assessment/0027_train,,36,7,3,27,75
db2csv/student_assessment/0036_train,,19,11,2,31,153
db2csv/student_assessment/0046_train,,24,4,2,19,53
db2csv/student_assessment/0003_train,,13,3,1,10,28
db2csv/student_assessment/0049_train,,15,4,2,18,54
db2csv/student_assessment/0007_train,,15,4,2,18,42
db2csv/student_assessment/0037_train,,19,11,2,31,153
db2csv/student_assessment/0030_train,,37,13,3,22,101
db2csv/student_assessment/0022_train,,27,4,2,18,44
db2csv/student_assessment/0013_train,,25,4,2,18,44
db2csv/student_assessment/0010_train,,6,3,1,16,32
db2csv/student_assessment/0031_train,,37,13,3,22,101
db2csv/student_assessment/0039_train,,30,13,3,39,169
db2csv/student_assessment/0045_train,,12,4,2,24,58
db2csv/student_assessment/0034_train,,17,3,1,9,25
db2csv/student_assessment/0004_train,,13,3,1,10,28
db2csv/student_assessment/0008_train,,15,4,2,18,42
db2csv/student_assessment/0009_train,,6,3,1,16,32
db2csv/machine_repair/0006_train,,9,5,1,20,70
db2csv/machine_repair/0025_train,,25,7,2,24,87
db2csv/machine_repair/0012_train,,11,5,1,11,51
db2csv/machine_repair/0016_train,,13,5,1,11,51
db2csv/machine_repair/0017_train,,14,5,1,13,53
db2csv/machine_repair/0001_train,,6,5,1,11,51
db2csv/machine_repair/0002_train,,6,5,1,11,51
db2csv/machine_repair/0020_train,,34,12,3,37,158
db2csv/machine_repair/0021_train,,34,12,3,37,149
db2csv/machine_repair/0019_train,,34,12,3,37,158
db2csv/machine_repair/0028_train,,15,7,2,24,82
db2csv/machine_repair/0024_train,,37,12,3,35,147
db2csv/machine_repair/0015_train,,13,5,1,11,51
db2csv/machine_repair/0011_train,,11,5,1,11,51
db2csv/machine_repair/0029_train,,24,5,1,11,51
db2csv/machine_repair/0026_train,,25,7,2,24,87
db2csv/machine_repair/0023_train,,37,12,3,35,147
db2csv/machine_repair/0018_train,,14,5,1,13,53
db2csv/machine_repair/0005_train,,9,5,1,20,70
db2csv/machine_repair/0014_train,,11,5,1,15,60
db2csv/machine_repair/0027_train,,15,7,2,24,82
db2csv/machine_repair/0003_train,,9,5,1,20,60
db2csv/machine_repair/0007_train,,12,5,1,18,58
db2csv/machine_repair/0030_train,,24,5,1,11,51
db2csv/machine_repair/0022_train,,34,12,3,37,149
db2csv/machine_repair/0013_train,,11,5,1,15,60
db2csv/machine_repair/0010_train,,19,5,1,12,52
db2csv/machine_repair/0004_train,,9,5,1,20,60
db2csv/machine_repair/0008_train,,12,5,1,18,58
db2csv/machine_repair/0009_train,,19,5,1,12,52
db2csv/debate/0006_train,,11,5,1,11,51
db2csv/debate/0012_train,,37,12,3,24,97
db2csv/debate/0001_train,,6,4,1,7,25
db2csv/debate/0002_train,,9,4,1,12,30
db2csv/debate/0015_train,,15,9,2,21,76
db2csv/debate/0011_train,,42,12,3,26,109
db2csv/debate/0005_train,,19,5,1,13,53
db2csv/debate/0014_train,,28,9,2,16,71
db2csv/debate/0003_train,,9,4,1,12,36
db2csv/debate/0007_train,,11,5,1,14,58
db2csv/debate/0013_train,,25,9,2,19,78
db2csv/debate/0010_train,,38,12,3,26,109
db2csv/debate/0004_train,,12,4,1,10,28
db2csv/debate/0008_train,,13,5,1,11,51
db2csv/debate/0009_train,,6,4,1,10,28
db2csv/company_1/0006_train,,17,10,1,10,84
db2csv/company_1/0001_train,,9,4,1,6,15
db2csv/company_1/0002_train,,12,5,1,10,38
db2csv/company_1/0005_train,,15,10,1,12,88
db2csv/company_1/0003_train,,12,5,1,8,36
db2csv/company_1/0007_train,,15,10,1,16,104
db2csv/company_1/0004_train,,26,5,2,10,24
db2csv/twitter_1/0006_train,,6,4,1,9,33
db2csv/twitter_1/0025_train,,17,8,2,16,68
db2csv/twitter_1/0012_train,,51,7,2,17,54
db2csv/twitter_1/0016_train,,34,7,2,18,55
db2csv/twitter_1/0017_train,,11,5,1,8,36
db2csv/twitter_1/0001_train,,12,5,1,8,36
db2csv/twitter_1/0002_train,,12,5,1,8,36
db2csv/twitter_1/0020_train,,11,5,1,12,40
db2csv/twitter_1/0021_train,,9,4,1,16,40
db2csv/twitter_1/0019_train,,12,5,1,14,49
db2csv/twitter_1/0024_train,,31,8,2,18,73
db2csv/twitter_1/0015_train,,52,7,2,16,53
db2csv/twitter_1/0011_train,,15,5,1,12,45
db2csv/twitter_1/0026_train,,16,8,2,16,68
db2csv/twitter_1/0023_train,,32,8,2,17,71
db2csv/twitter_1/0018_train,,14,5,1,8,37
